id,name,listing_url,price,room_type,property_type,accommodates,bedrooms,beds,bathrooms_text,amenities,minimum_nights,neighbourhood_cleansed,latitude,longitude,review_scores_rating,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_checkin,review_scores_communication,review_scores_accuracy,number_of_reviews,host_is_superhost,host_response_rate,host_acceptance_rate,host_identity_verified,calculated_host_listings_count,availability_365,instant_bookable,dist_to_station,stations_within_500m,dist_to_Tokyo,dist_to_Shibuya,land_price,dist_to_land
3775528,SHIBUYA12min/Fancy&Warm house,https://www.airbnb.com/rooms/3775528,"$14,195.00",Private room,Private room in home,2,1.0,1.0,1 shared bath,"[""Ethernet connection"", ""Hangers"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Washer"", ""Iron"", ""Stove"", ""Dryer"", ""Essentials"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Free parking on premises"", ""Host greets you"", ""Heating"", ""Oven"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]",1,Setagaya Ku,35.62942,139.63077,4.98,4.96,5.0,4.84,4.96,4.97,4.96,105,t,100%,83%,t,1,257,f,544.6615189221463,0.0,16677.68276584428,8823.886940706607,953000,213.48472732849865
3814258,apartment hotel TASU TOCO,https://www.airbnb.com/rooms/3814258,"$8,205.00",Entire home/apt,Entire rental unit,3,1.0,3.0,1 bath,"[""Coffee maker"", ""Hangers"", ""High chair"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Dryer"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Hot tub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Lockbox"", ""TV""]",3,Suginami Ku,35.70293,139.60045,4.74,4.72,4.73,4.86,4.96,4.94,4.82,252,t,100%,99%,t,4,165,t,161.55090551969596,1.0,18693.087885868805,12736.349491968684,1980000,249.1056109095529
3845889,COZY LOFT bedroom,https://www.airbnb.com/rooms/3845889,"$12,000.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Clothing storage: dresser"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Coffee"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Kitchenette"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed""]",4,Suginami Ku,35.70679,139.6551,4.88,4.88,4.88,4.91,4.96,4.96,4.96,109,t,100%,99%,t,2,50,f,633.8121093492346,0.0,12855.610582541543,8329.918931609407,827000,335.05418950105627
3846001,COZY COMFY apartment,https://www.airbnb.com/rooms/3846001,"$14,184.00",Entire home/apt,Entire rental unit,2,0.0,1.0,1 bath,"[""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Dove body soap"", ""Hot water"", ""Fire extinguisher"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""Dove shampoo"", ""Freezer"", ""Ceiling fan"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Bathtub"", ""Kitchenette"", ""Clothing storage: wardrobe"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Dove conditioner"", ""Long term stays allowed""]",4,Suginami Ku,35.70686575604375,139.6554380782686,4.93,4.86,4.96,4.87,4.97,4.95,4.95,163,t,100%,99%,t,2,101,f,672.8012023650481,0.0,12822.215395987478,8314.974661553371,827000,366.6009070326058
3871442,Nishi-Ogikubo 1BR Roomy  2F,https://www.airbnb.com/rooms/3871442,"$16,200.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Hangers"", ""Elevator"", ""Hot water"", ""LUX conditioner"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Freezer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""31 inch TV"", ""Gas stove"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""LUX shampoo"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Dining table"", ""Long term stays allowed""]",3,Suginami Ku,35.70399,139.59775,4.87,4.65,4.84,4.73,4.89,4.89,4.86,38,t,100%,95%,t,20,68,f,191.3468491240317,1.0,19013.08527005939,13069.896373534875,828000,196.89183411049552
3920124,"Residential area, Peaceful Traditional House 2",https://www.airbnb.com/rooms/3920124,"$57,059.00",Entire home/apt,Entire home,4,2.0,6.0,1 bath,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Private hot tub"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Children\u2019s books and toys"", ""Backyard"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Free parking on premises"", ""Host greets you"", ""Changing table"", ""Shared patio or balcony"", ""First aid kit"", ""Single level home"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Long term stays allowed""]",15,Higashimurayama Shi,35.76577,139.44678,4.9,4.86,4.87,4.74,4.89,4.84,4.86,134,t,100%,92%,t,3,364,f,357.9230063218484,3.0,37400.078190729815,31888.20981791233,151000,196.31862215343065
4026948,Near Shinagawa Shibuya Haneda,https://www.airbnb.com/rooms/4026948,"$6,078.00",Private room,Private room in home,2,1.0,2.0,1 shared bath,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Stove"", ""Bidet"", ""Essentials"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Magic soap body soap"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""TV"", ""Long term stays allowed""]",3,Shinagawa Ku,35.60033,139.73415,4.47,4.51,4.12,4.5,4.74,4.72,4.7,159,f,100%,100%,t,1,169,t,589.3597246060377,0.0,11661.898647562934,8823.126071153489,1440000,433.6123524685532
4047596,Enjoy Central Tokyo Yamanote Life 2BR Condo,https://www.airbnb.com/rooms/4047596,"$32,143.00",Entire home/apt,Entire condo,4,2.0,4.0,1.5 baths,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Cooking basics"", ""Body soap"", ""Smart lock"", ""Private patio or balcony"", ""Outdoor playground"", ""Essentials"", ""Paid parking off premises"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Wine glasses"", ""Shower gel"", ""Gas stove"", ""AC - split type ductless system"", ""Bathtub"", ""Books and reading material"", ""Coffee maker: pour-over coffee"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Baby bath"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Clothing storage: walk-in closet and closet"", ""Refrigerator"", ""Dining table"", ""TV"", ""Long term stays allowed""]",7,Shinagawa Ku,35.62633,139.7235,4.87,4.81,4.9,4.93,4.93,4.96,4.93,272,t,100%,94%,t,2,160,f,6.565563621953731,3.0,8917.178396636598,5107.864667802073,7930000,104.88327917759842
4141228,#211 Private Cozy Apt. in Tokyo,https://www.airbnb.com/rooms/4141228,"$9,328.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Cleaning products"", ""TV"", ""Long term stays allowed""]",3,Nakano Ku,35.73417,139.63328,4.73,4.64,4.81,4.59,4.87,4.9,4.83,90,t,100%,100%,t,11,270,f,449.29138572831215,1.0,16478.388151954954,12789.603344552432,667000,173.26677628704243
4222643,Decoboco hanare,https://www.airbnb.com/rooms/4222643,"$14,243.00",Entire home/apt,Entire home,3,1.0,3.0,1 bath,"[""Extra pillows and blankets"", ""Shared backyard \u2013 Not fully fenced"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Toaster"", ""Hair dryer"", ""Central air conditioning"", ""Wine glasses"", ""Garden view"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Wifi \u2013 18 Mbps"", ""Cooking basics"", ""Lockbox""]",2,Koto Ku,35.6806,139.81931,4.93,4.88,4.91,4.58,4.94,4.96,4.93,367,t,100%,100%,t,3,62,t,1182.471172124466,0.0,5906.313797827355,13475.977431779344,679000,482.95706495985553
4388283,Sunny room in residential area in 国分寺 1st Floor,https://www.airbnb.com/rooms/4388283,"$6,241.00",Private room,Private room in home,2,1.0,2.0,1 shared bath,"[""Courtyard view"", ""Extra pillows and blankets"", ""Keypad"", ""Hangers"", ""High chair"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Stove"", ""Essentials"", ""Indoor fireplace"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Children\u2019s books and toys"", ""Backyard"", ""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Long term stays allowed""]",2,Kokubunji Shi,35.70919,139.48074,4.88,4.82,4.7,4.45,4.91,4.89,4.83,67,f,50%,77%,t,4,65,f,1122.0010389827223,0.0,32012.013254380137,25492.79557589981,375000,113.64938555575306
4396219,Nishi-Ogikubo 1BR Twin Type-B 2F,https://www.airbnb.com/rooms/4396219,"$16,650.00",Entire home/apt,Entire rental unit,4,1.0,2.0,1 bath,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: dresser"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Essentials"", ""Freezer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""LUX\u7b49\u3000\u203b\u5909\u66f4\u306b\u306a\u308b\u5834\u5408\u3082\u3042\u308a conditioner"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""LUX\u7b49\u3000\u203b\u5909\u66f4\u306b\u306a\u308b\u5834\u5408\u3082\u3042\u308a shampoo"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""\u30d3\u30aa\u30ec\u3001\u30c0\u30f4\u7b49\u3000\u203b\u5909\u66f4\u306b\u306a\u308b\u5834\u5408\u3082\u3042\u308a body soap"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Dining table"", ""TV""]",3,Suginami Ku,35.70399,139.59775,4.86,4.72,4.9,4.94,4.92,4.87,4.92,71,t,100%,95%,t,20,70,f,191.3468491240317,1.0,19013.08527005939,13069.896373534875,828000,196.89183411049552
4396221,nishi-ogikubo 1BED Roomy 5F,https://www.airbnb.com/rooms/4396221,"$21,500.00",Entire home/apt,Entire rental unit,3,1.0,2.0,1 bath,"[""Hangers"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Indoor fireplace"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]",3,Suginami Ku,35.70399,139.59775,4.78,4.71,4.74,4.88,4.94,4.84,4.84,50,t,100%,95%,t,20,87,f,191.3468491240317,1.0,19013.08527005939,13069.896373534875,828000,196.89183411049552
4471640,"Rm1 To Shinjuku,Shibuya,Ghibli,& Mt.Takao,Okutama",https://www.airbnb.com/rooms/4471640,"$4,050.00",Private room,Private room in home,2,1.0,2.0,1 shared bath,"[""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""Paid parking off premises"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Hot tub"", ""Lock on bedroom door"", ""Host greets you"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Long term stays allowed""]",14,Higashimurayama Shi,35.75828,139.48037,5.0,4.95,4.95,4.63,5.0,4.95,5.0,19,t,100%,100%,t,3,143,f,1473.8424189224488,0.0,33526.90785913968,28106.35245092227,187000,267.1111278568353
4477690,Experience Japan in a Japanese House in Shinjuku!,https://www.airbnb.com/rooms/4477690,"$26,304.00",Entire home/apt,Entire home,3,2.0,2.0,1 bath,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Host greets you"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Lockbox"", ""TV"", ""Long term stays allowed""]",4,Shinjuku Ku,35.70077,139.7221,4.86,4.86,4.83,4.8,4.91,4.91,4.91,36,t,100%,100%,t,1,239,t,388.0296388390392,2.0,5589.094380721129,6186.569176735548,2190000,224.7469642449857
4540924,"2persons Hino room #2, Shinjuku28min Shibuya38min",https://www.airbnb.com/rooms/4540924,"$7,890.00",Entire home/apt,Entire rental unit,2,1.0,2.0,1 bath,"[""Wifi \u2013 41 Mbps"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Waterfront"", ""Hot water"", ""Shampoo"", ""Washer"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Portable fans"", ""Freezer"", ""Laundromat nearby"", ""Conditioner"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""AC - split type ductless system"", ""Bathtub"", ""First aid kit"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed""]",3,Hino Shi,35.685214489929706,139.39478936735702,4.63,4.75,4.59,4.54,4.77,4.79,4.8,56,f,100%,100%,t,2,351,f,926.4483390439854,0.0,41355.40566716484,34302.199338099475,275000,431.64532272318144
4606903,Reversible Destiny Lofts—Mitaka (for 2people),https://www.airbnb.com/rooms/4606903,"$19,800.00",Private room,Private room in rental unit,2,1.0,2.0,1 private bath,"[""Coffee maker"", ""Rice maker"", ""Hangers"", ""Elevator"", ""Drying rack for clothing"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Private living room"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Dryer"", ""Body soap"", ""Essentials"", ""Coffee"", ""Indoor fireplace"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Oven"", ""Hammock"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Long term stays allowed""]",3,Mitaka Shi,35.680981,139.538055,4.94,4.79,4.86,4.59,4.98,5.0,4.9,63,t,100%,94%,t,2,146,f,2395.8168574818897,0.0,25403.84634801308,18413.90859015941,445000,153.779440533285
4616579,Furnished Private Apt.213,https://www.airbnb.com/rooms/4616579,"$9,328.00",Entire home/apt,Entire rental unit,2,1.0,1.0,1 bath,"[""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Fire extinguisher"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Cleaning products"", ""TV"", ""Long term stays allowed""]",3,Nakano Ku,35.73414,139.63305,4.83,4.81,4.86,4.78,4.95,4.93,4.87,94,t,100%,100%,t,11,270,f,429.7432925787408,1.0,16499.588617358844,12801.448898719462,667000,167.02225865207507
4673248,Reversible Destiny Lofts—Mitaka (for 4people),https://www.airbnb.com/rooms/4673248,"$22,500.00",Entire home/apt,Entire rental unit,4,2.0,0.0,1 bath,"[""Coffee maker"", ""Rice maker"", ""Hangers"", ""Elevator"", ""Dryer \u2013\u00a0In unit"", ""Washer \u2013\u00a0In unit"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Coffee"", ""Indoor fireplace"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Free residential garage on premises \u2013 1 space"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Oven"", ""Hammock"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Long term stays allowed""]",3,Mitaka Shi,35.680981,139.538055,4.88,4.75,4.93,4.4,4.99,4.97,4.95,76,t,100%,94%,t,2,101,f,2395.8168574818897,0.0,25403.84634801308,18413.90859015941,445000,153.779440533285
4690684,"Rm2 To Shinjuku,Shibuya,Ghibli,& Mt.Takao,Okutama",https://www.airbnb.com/rooms/4690684,"$4,253.00",Private room,Private room in home,2,1.0,2.0,1 shared bath,"[""Blender"", ""Rice maker"", ""Hangers"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Mini fridge"", ""Toaster"", ""Backyard"", ""Hair dryer"", ""Wifi"", ""Wine glasses"", ""Bikes"", ""Patio or balcony"", ""Lock on bedroom door"", ""Bathtub"", ""Host greets you"", ""First aid kit"", ""Smoke alarm"", ""Piano"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""TV"", ""Long term stays allowed""]",14,Higashimurayama Shi,35.75851,139.47982,5.0,5.0,5.0,4.8,5.0,5.0,5.0,5,t,100%,100%,t,3,138,f,1465.6459467981656,0.0,33594.95182318789,28175.198629155115,187000,333.5119270352706
